Iterations,Scores
0,147
1,115
2,115
3,115
4,115
5,115
6,115
7,115
8,115
9,115
10,115
11,115
12,115
13,115
14,115
15,115
16,187
17,187
18,187
19,232
20,166
21,166
22,166
23,166
24,166
25,220
26,220
27,220
28,220
29,223
30,217
31,217
32,217
33,208
34,203
35,203
36,203
37,233
38,233
39,233
40,233
41,228
42,228
43,150
44,150
45,150
46,150
47,150
48,150
49,150
50,158
51,158
52,158
53,158
54,158
55,158
56,158
57,158
58,158
59,158
60,158
61,158
62,158
63,158
64,158
65,229
66,216
67,216
68,216
69,216
70,216
71,216
72,216
73,216
74,216
75,216
76,253
77,253
78,253
79,242
80,242
81,242
82,236
83,236
84,236
85,236
86,236
87,78
88,78
89,78
90,78
91,78
92,78
93,78
94,75
95,75
96,75
97,80
98,80
99,80
100,80
101,80
102,80
103,80
104,80
105,206
106,206
107,184
108,184
109,184
110,184
111,184
112,196
113,245
114,260
115,260
116,258
117,258
118,258
119,258
120,258
121,258
122,258
123,258
124,134
125,134
126,136
127,136
128,136
129,110
130,110
131,110
132,110
133,89
134,89
135,89
136,89
137,89
138,89
139,89
140,89
141,89
142,89
143,89
144,115
145,115
146,115
147,122
148,122
149,122
150,122
151,75
152,75
153,75
154,75
155,75
156,77
157,77
158,77
159,77
160,77
161,77
162,77
163,77
164,77
165,77
166,77
167,77
168,77
169,77
170,77
171,74
172,74
173,74
174,74
175,74
176,74
177,168
178,168
179,168
180,168
181,76
182,76
183,76
184,75
185,75
186,75
187,75
188,75
189,75
190,75
191,75
192,75
193,75
194,75
195,75
196,75
197,75
198,166
199,166
200,166
201,166
202,166
203,166
204,166
205,183
206,183
207,183
208,183
209,183
210,183
211,183
212,183
213,183
214,183
215,183
216,183
217,183
218,183
219,183
220,257
221,257
222,204
223,204
224,284
225,284
226,284
227,284
228,284
229,284
230,284
231,284
232,235
233,78
234,78
235,78
236,78
237,208
238,208
239,208
240,208
241,208
242,208
243,208
244,208
245,208
246,208
247,208
248,208
249,208
250,208
251,208
252,208
253,208
254,208
255,208
256,208
257,208
258,211
259,211
260,211
261,211
262,211
263,211
264,211
265,211
266,211
267,211
268,211
269,211
270,78
271,78
272,127
273,127
274,127
275,127
276,127
277,127
278,127
279,127
280,127
281,127
282,127
283,127
284,127
285,127
286,127
287,127
288,127
289,127
290,127
291,127
292,127
293,127
294,127
295,214
296,214
297,214
298,214
299,214
300,214
301,214
302,214
303,214
304,251
305,252
306,255
307,255
308,296
309,315
310,315
311,315
312,276
313,276
314,276
315,276
316,276
317,294
318,294
319,259
320,259
321,259
322,259
323,259
324,259
325,377
326,377
327,377
328,377
329,377
330,377
331,377
332,377
333,377
334,297
335,297
336,297
337,297
338,297
339,341
340,341
341,341
342,327
343,327
344,327
345,312
346,312
347,312
348,312
349,312
350,312
351,312
352,312
353,255
354,255
355,255
356,242
357,245
358,206
359,206
360,206
361,206
362,206
363,211
364,211
365,211
366,211
367,211
368,211
369,211
370,211
371,211
372,241
373,241
374,241
375,241
376,241
377,241
378,241
379,241
380,241
381,260
382,254
383,254
384,254
385,254
386,260
387,260
388,260
389,260
390,260
391,260
392,260
393,260
394,260
395,260
396,260
397,260
398,260
399,260
400,260
401,260
402,260
403,260
404,261
405,261
406,261
407,261
408,261
409,261
410,261
411,261
412,261
413,256
414,251
415,251
416,251
417,251
418,251
419,251
420,251
421,195
422,195
423,219
424,219
425,219
426,219
427,219
428,219
429,219
430,219
431,219
432,219
433,219
434,219
435,219
436,219
437,219
438,219
439,219
440,219
441,219
442,219
443,219
444,219
445,219
446,219
447,219
448,213
449,213
450,213
451,213
452,213
453,213
454,213
455,213
456,213
457,213
458,213
459,213
460,213
461,213
462,213
463,213
464,213
465,213
466,213
467,213
468,210
469,210
470,210
471,210
472,210
473,210
474,210
475,210
476,210
477,210
478,210
479,210
480,210
481,210
482,210
483,219
484,219
485,219
486,219
487,223
488,223
489,223
490,253
491,253
492,253
493,293
494,293
495,318
496,318
497,318
498,318
499,318
500,318
501,318
502,318
503,318
504,318
505,318
506,318
507,318
508,318
509,318
510,318
511,318
512,299
513,299
514,299
515,299
516,386
517,386
518,386
519,386
520,386
521,386
522,386
523,386
524,386
525,386
526,386
527,386
528,385
529,385
530,385
531,385
532,385
533,385
534,385
535,387
536,387
537,387
538,387
539,387
540,387
541,387
542,387
543,387
544,387
545,387
546,399
547,399
548,399
549,399
550,392
551,392
552,392
553,392
554,392
555,392
556,392
557,392
558,392
559,392
560,392
561,388
562,388
563,388
564,388
565,388
566,388
567,388
568,388
569,391
570,391
571,391
572,391
573,391
574,391
575,391
576,391
577,391
578,391
579,391
580,391
581,391
582,391
583,391
584,391
585,391
586,391
587,391
588,391
589,391
590,391
591,391
592,391
593,391
594,391
595,391
596,391
597,391
598,391
599,391
600,391
601,391
602,391
603,391
604,419
605,419
606,419
607,419
608,419
609,419
610,419
611,419
612,419
613,419
614,419
615,419
