Iterations,Scores
0,122
1,122
2,122
3,122
4,122
5,122
6,122
7,122
8,122
9,122
10,122
11,122
12,122
13,180
14,180
15,180
16,221
17,204
18,204
19,169
20,169
21,169
22,169
23,169
24,165
25,165
26,165
27,165
28,165
29,165
30,165
31,160
32,165
33,165
34,165
35,165
36,165
37,165
38,165
39,165
40,169
41,169
42,169
43,169
44,169
45,169
46,169
47,169
48,169
49,155
50,133
51,138
52,138
53,138
54,141
55,141
56,141
57,141
58,141
59,136
60,107
61,107
62,107
63,107
64,107
65,107
66,107
67,107
68,107
69,107
70,107
71,107
72,107
73,107
74,183
75,183
76,183
77,183
78,176
79,176
80,176
81,176
82,176
83,168
84,168
85,168
86,168
87,168
88,109
89,109
90,109
91,109
92,160
93,160
94,160
95,149
96,149
97,149
98,149
99,149
100,149
101,149
102,149
103,149
104,149
105,168
106,168
107,168
108,168
109,168
110,168
111,168
112,147
113,147
114,147
115,147
116,147
117,141
118,141
119,141
120,141
121,141
122,141
123,141
124,141
125,141
126,141
127,141
128,141
129,141
130,141
131,141
132,141
133,141
134,102
135,102
136,100
137,100
138,100
139,100
140,100
141,102
142,102
143,102
144,102
145,102
146,102
147,102
148,102
149,102
150,102
151,102
152,102
153,94
154,94
155,94
156,94
157,94
158,94
159,56
160,56
161,56
162,56
163,56
164,56
165,56
166,56
167,56
168,56
169,56
170,56
171,56
172,56
173,56
174,56
175,56
176,36
177,36
178,44
179,44
180,44
181,44
182,44
183,44
184,44
185,44
186,44
187,44
188,39
189,39
190,39
191,32
192,32
193,32
194,32
195,32
196,32
197,32
198,32
199,32
200,32
201,32
202,32
203,32
204,32
205,32
206,32
207,32
208,32
209,32
210,32
211,32
212,63
213,63
214,63
215,63
216,63
217,63
218,63
219,63
220,63
221,63
222,63
223,63
224,63
225,62
226,62
227,62
228,65
229,65
230,65
231,65
232,65
233,65
234,65
235,65
236,65
237,65
238,65
239,65
240,65
241,65
242,65
243,65
244,65
245,65
246,65
247,65
248,65
249,65
250,65
251,65
252,65
253,65
254,65
255,65
256,65
257,65
258,65
259,65
260,65
261,65
262,65
263,65
264,65
265,65
266,65
267,65
268,65
269,65
270,65
271,65
272,65
273,65
274,65
275,65
276,65
277,65
278,76
279,76
280,76
281,76
282,76
283,76
284,76
285,76
286,76
287,76
288,76
289,76
290,76
291,76
292,76
293,76
294,76
295,76
296,76
297,76
298,76
299,76
300,76
301,76
302,76
303,57
304,57
305,57
306,57
307,76
308,76
309,76
310,76
311,76
312,76
313,76
314,76
315,76
316,76
317,76
318,76
319,76
320,78
321,78
322,78
323,78
324,78
325,78
326,78
327,78
328,78
329,59
330,59
331,59
332,59
333,59
334,59
335,59
336,59
337,59
338,59
339,59
340,59
341,59
342,59
343,59
344,59
345,59
346,59
347,59
348,59
349,59
350,59
351,59
352,59
353,59
354,59
355,59
356,59
357,59
358,59
359,59
360,59
361,59
362,59
363,59
364,59
365,59
366,59
367,59
368,59
369,59
370,59
371,59
372,59
373,59
374,59
375,45
376,45
377,45
378,45
379,45
380,45
381,45
382,45
383,45
384,45
385,45
386,45
387,45
388,48
389,48
390,48
391,48
392,48
393,59
394,59
395,59
396,59
397,59
398,59
399,59
400,59
401,59
402,59
403,59
404,59
405,59
406,59
407,59
408,59
409,59
410,59
411,59
412,59
413,59
414,59
415,74
416,74
417,74
418,74
419,74
420,74
421,74
422,74
423,74
424,74
425,74
426,74
427,74
428,74
429,74
430,74
431,74
432,74
433,74
434,69
435,69
436,69
437,69
438,69
439,69
440,69
441,60
442,60
443,60
444,53
445,53
446,53
447,53
448,53
449,58
450,58
451,170
452,170
453,170
454,170
455,170
456,170
457,170
458,170
459,170
460,160
461,160
462,148
463,139
464,139
465,136
466,136
467,136
468,136
469,136
470,165
471,157
472,157
473,157
474,157
475,162
476,162
477,166
478,168
479,168
480,118
481,118
482,118
483,118
484,118
485,118
486,118
487,74
488,74
489,74
490,81
491,81
492,81
493,81
494,81
495,81
496,81
497,81
498,81
499,81
500,81
501,81
502,81
503,150
504,150
505,150
506,150
507,150
508,150
509,150
510,150
511,150
512,150
513,150
514,150
515,150
516,150
517,150
518,150
519,140
520,140
521,140
522,154
523,154
524,154
525,154
526,154
527,154
528,154
529,154
530,188
531,188
532,188
533,188
534,184
535,184
536,81
537,81
538,81
539,81
540,81
541,81
542,81
543,81
544,81
545,81
546,91
547,91
548,91
549,91
550,160
551,160
552,200
553,200
554,200
555,200
556,200
557,134
558,134
559,275
560,275
561,269
562,269
563,150
564,150
565,150
566,150
567,150
568,150
569,150
570,150
571,136
572,136
573,136
574,136
575,145
576,145
577,145
578,153
579,153
580,129
581,129
582,129
583,129
584,129
585,129
586,129
587,129
588,129
589,129
590,129
591,129
592,129
593,129
594,129
595,129
596,129
597,176
598,176
599,88
600,41
601,41
602,41
603,41
604,41
605,41
606,141
607,141
608,141
609,141
610,141
611,141
612,162
613,162
614,162
615,162
616,162
617,162
618,162
619,162
620,141
621,141
622,141
623,141
624,141
625,141
626,141
627,141
628,143
629,143
630,143
631,143
632,143
633,143
634,143
635,133
636,133
637,133
638,133
639,134
640,146
641,146
642,146
643,146
644,146
645,146
646,146
647,146
648,146
649,146
650,146
651,146
652,146
653,146
654,146
655,146
656,146
657,146
658,147
659,147
660,147
661,147
662,144
663,144
664,144
665,144
666,144
667,144
668,144
669,144
670,144
671,144
672,144
673,167
674,167
675,150
676,150
677,150
678,50
679,50
680,50
681,50
682,50
683,50
684,50
685,50
686,50
687,50
688,50
689,50
690,50
691,50
692,40
693,40
694,40
695,40
696,40
697,40
698,121
699,121
700,121
701,121
702,121
703,121
704,121
705,121
706,121
707,121
708,127
709,127
710,127
711,127
712,127
713,127
714,127
715,127
716,127
717,127
718,127
719,123
720,123
721,123
722,123
723,123
724,123
725,123
726,123
727,123
728,123
729,123
730,71
731,71
732,71
733,71
734,71
735,71
736,71
737,71
738,71
739,57
740,57
741,57
742,57
743,57
744,57
745,57
746,57
747,57
748,57
749,57
750,57
751,57
752,57
753,57
754,57
755,57
756,57
757,57
758,57
759,57
760,203
761,203
762,203
763,203
764,203
765,203
766,203
767,203
768,203
769,203
770,203
771,203
772,203
773,203
774,203
775,203
776,203
777,203
778,203
779,212
780,212
781,212
782,212
783,212
784,208
785,208
786,208
787,208
788,208
789,208
790,208
791,208
792,206
793,206
794,206
795,206
796,206
797,206
798,206
799,204
800,204
801,204
802,204
803,204
804,204
805,204
806,204
807,204
808,203
809,203
810,203
811,203
812,208
813,208
814,208
815,208
816,208
817,208
818,208
819,208
820,208
821,208
822,208
823,208
824,208
825,208
826,208
827,208
828,208
829,208
830,208
831,208
832,208
833,208
834,208
835,208
836,208
837,208
838,208
839,208
840,208
841,208
842,208
843,224
844,224
845,224
846,224
847,224
848,224
849,232
850,232
851,232
852,232
853,232
854,217
855,217
856,217
857,217
858,217
859,217
860,217
861,217
862,217
863,217
864,217
865,217
866,217
867,217
868,217
869,217
870,217
871,217
872,217
873,217
874,217
875,217
876,217
877,217
878,217
879,398
880,398
881,398
882,398
883,398
884,398
885,398
886,381
887,381
888,381
889,381
890,390
891,390
892,390
893,335
894,335
895,335
896,342
897,342
898,342
899,342
900,342
901,342
902,342
903,342
904,342
905,342
906,342
907,342
908,342
909,330
910,330
911,330
912,330
913,330
914,330
915,330
916,330
917,330
918,330
919,330
920,330
921,330
922,330
923,335
924,335
925,335
926,336
927,372
928,372
929,372
930,372
931,372
932,372
933,372
934,372
935,390
936,390
937,390
938,390
939,390
940,390
941,390
942,389
943,389
944,358
945,358
946,358
947,358
948,358
949,358
950,358
951,358
952,371
953,398
954,395
955,395
956,395
957,395
958,395
959,395
960,395
961,386
962,381
963,381
964,381
965,381
966,381
967,381
968,381
969,381
970,381
971,381
972,380
973,384
974,384
975,385
976,385
977,385
978,374
979,374
980,371
981,371
982,371
983,371
984,371
985,371
986,371
987,347
988,347
989,366
990,366
991,366
992,366
993,366
994,366
995,366
996,366
997,365
998,362
999,362
1000,363
1001,363
1002,363
1003,363
1004,363
1005,363
1006,363
1007,363
1008,358
1009,358
1010,358
1011,358
1012,363
1013,363
1014,363
1015,363
1016,363
1017,363
1018,363
1019,363
1020,363
1021,363
1022,360
1023,360
1024,360
1025,360
1026,367
1027,366
1028,366
1029,366
1030,366
1031,366
1032,366
1033,366
1034,366
1035,366
1036,371
1037,371
1038,371
1039,371
1040,368
1041,368
1042,368
1043,368
1044,400
1045,435
1046,435
1047,435
1048,435
1049,435
1050,435
1051,435
1052,440
1053,440
1054,440
1055,440
1056,440
1057,440
1058,440
1059,440
1060,438
1061,438
1062,439
1063,439
1064,439
1065,439
1066,439
1067,439
1068,439
1069,439
1070,439
1071,439
1072,439
1073,439
1074,439
1075,439
1076,439
1077,439
1078,439
1079,439
1080,439
1081,439
1082,454
1083,454
1084,454
1085,459
1086,459
1087,459
1088,459
1089,459
1090,459
1091,459
1092,472
1093,472
1094,472
1095,472
1096,472
1097,472
1098,472
1099,472
1100,472
1101,472
1102,472
1103,442
1104,442
1105,442
1106,442
1107,442
1108,442
1109,442
1110,442
1111,442
1112,445
1113,445
1114,445
1115,445
1116,445
1117,445
1118,445
1119,447
1120,447
1121,429
1122,432
1123,432
1124,432
1125,432
1126,432
1127,432
1128,432
1129,432
1130,432
1131,437
1132,437
1133,456
1134,458
1135,467
1136,467
1137,469
1138,469
1139,469
1140,469
1141,469
1142,469
1143,469
1144,469
1145,458
1146,458
1147,458
1148,458
1149,458
1150,458
1151,458
1152,454
1153,454
1154,454
1155,454
1156,454
1157,470
1158,470
1159,467
1160,467
1161,467
1162,467
1163,467
1164,467
1165,467
1166,467
1167,467
1168,467
1169,467
1170,467
1171,467
1172,471
1173,471
1174,471
1175,471
1176,471
1177,518
1178,518
1179,518
1180,518
1181,518
1182,518
1183,518
1184,518
1185,518
1186,518
1187,518
1188,518
1189,518
1190,518
1191,517
1192,517
1193,517
1194,517
1195,517
1196,517
1197,517
1198,517
1199,517
1200,517
1201,517
1202,517
1203,517
1204,517
1205,517
1206,517
1207,517
1208,523
1209,523
1210,523
1211,527
1212,527
1213,527
1214,527
1215,527
1216,527
1217,529
1218,529
1219,529
1220,529
1221,529
1222,529
1223,529
1224,529
1225,530
1226,530
1227,530
1228,530
1229,530
1230,532
1231,532
1232,532
1233,532
1234,532
1235,532
1236,532
1237,532
1238,532
1239,532
1240,532
1241,532
1242,532
1243,532
1244,532
1245,532
1246,532
1247,532
1248,525
1249,525
1250,525
1251,525
1252,525
1253,525
1254,525
1255,525
1256,525
1257,525
1258,525
1259,525
1260,525
1261,525
1262,525
1263,525
1264,525
1265,525
1266,532
1267,544
1268,544
1269,544
1270,544
1271,544
1272,544
1273,544
1274,544
1275,544
1276,544
1277,544
1278,544
1279,544
1280,532
1281,532
1282,532
1283,532
1284,532
1285,532
1286,532
1287,532
1288,532
1289,532
1290,532
1291,527
1292,530
1293,537
1294,537
1295,537
1296,541
1297,541
1298,541
1299,541
1300,541
1301,541
1302,541
1303,541
1304,541
1305,551
1306,551
1307,555
1308,555
1309,555
1310,555
1311,555
1312,555
1313,555
1314,555
1315,555
1316,555
1317,555
1318,555
1319,555
1320,555
1321,555
1322,555
1323,555
1324,555
1325,555
1326,555
1327,555
1328,555
