Iterations,Scores
0,134
1,134
2,134
3,134
4,134
5,134
6,134
7,186
8,186
9,186
10,186
11,186
12,186
13,186
14,186
15,186
16,186
17,186
18,186
19,186
20,186
21,186
22,186
23,186
24,186
25,262
26,262
27,262
28,262
29,262
30,262
31,262
32,262
33,262
34,262
35,262
36,262
37,276
38,276
39,276
40,276
41,346
42,346
43,346
44,346
45,346
46,346
47,349
48,349
49,350
50,383
51,388
52,388
53,389
54,389
55,389
56,389
57,389
58,389
59,389
60,389
61,389
62,389
63,389
64,389
65,389
66,389
67,392
68,392
69,397
70,397
71,397
72,397
73,397
74,397
75,397
76,397
77,397
78,397
79,461
80,461
81,461
82,461
83,464
84,464
85,480
86,480
87,480
88,480
89,481
90,481
91,505
92,505
93,506
94,506
95,506
96,510
97,510
98,510
99,510
100,515
101,515
102,515
103,515
104,519
105,566
106,591
107,591
108,591
109,591
110,591
111,591
112,591
113,591
114,591
115,592
116,592
117,592
118,592
119,592
120,592
121,592
122,592
123,592
124,594
125,594
126,594
127,594
128,594
129,594
130,594
131,594
132,594
133,594
134,595
135,595
136,595
137,595
138,595
139,595
140,595
141,595
142,595
143,595
144,599
145,599
146,599
147,599
148,599
149,599
150,599
151,599
152,599
153,599
154,599
155,599
156,599
157,599
158,599
159,599
160,599
161,599
162,599
163,599
164,599
165,599
166,599
167,599
168,599
169,599
170,599
171,599
172,599
173,599
174,599
175,599
176,599
177,599
178,599
179,599
180,599
181,599
182,599
183,599
184,599
185,599
186,605
187,605
188,605
189,605
190,609
191,609
192,609
193,609
194,609
195,609
196,609
197,609
198,609
199,615
200,618
201,618
202,618
203,618
204,618
205,618
206,618
207,618
208,618
209,618
210,618
211,618
212,618
213,618
214,633
215,633
216,633
217,633
218,633
219,633
220,635
221,635
222,635
223,635
224,635
225,635
226,635
227,635
228,635
229,635
230,635
231,635
232,635
233,635
234,635
235,638
236,638
237,638
238,638
239,638
240,638
241,638
242,638
243,638
244,638
245,638
246,638
247,638
248,638
249,638
250,638
251,638
252,638
253,638
254,638
255,638
256,638
257,661
258,661
259,661
260,661
261,661
262,661
263,661
264,661
265,661
266,661
267,661
268,661
269,666
270,666
271,666
272,666
273,666
274,666
275,666
276,666
277,666
278,666
279,666
280,666
281,666
282,666
283,666
284,666
285,668
286,668
287,668
288,668
289,680
290,680
291,680
292,680
293,680
294,680
295,680
296,680
297,680
298,680
299,680
300,680
301,680
302,680
303,680
304,680
305,680
306,680
307,680
308,680
309,680
310,680
311,680
312,680
313,680
314,680
315,680
316,680
317,680
318,680
319,680
320,680
321,680
322,680
323,680
324,685
325,685
326,685
327,685
328,685
329,685
330,685
331,685
332,685
333,685
334,685
335,685
336,685
337,685
338,685
339,686
340,686
341,686
342,686
343,686
344,694
345,694
346,694
347,694
348,694
349,694
350,694
351,694
352,694
353,694
354,694
355,694
356,694
357,694
358,694
359,694
360,694
361,694
362,694
363,701
364,701
365,736
366,736
367,736
368,736
369,736
370,736
371,736
372,736
373,736
374,739
375,739
376,739
377,739
378,739
379,740
380,740
381,740
382,740
383,740
384,740
385,740
386,740
387,740
388,742
389,742
390,742
391,742
392,742
393,742
394,742
395,742
396,742
397,742
398,742
399,742
400,742
401,742
402,742
403,742
404,742
405,742
406,742
407,742
408,742
409,742
410,742
411,742
412,744
413,744
414,744
415,744
416,744
417,744
418,744
419,744
420,744
421,744
422,744
423,744
424,761
425,761
426,761
427,761
428,761
429,761
430,761
431,761
432,761
433,761
434,761
435,761
436,761
437,761
438,761
439,761
440,761
441,761
442,761
443,761
444,761
445,761
446,761
447,761
448,761
449,761
450,761
451,761
452,761
453,761
454,761
455,761
456,761
457,761
458,761
459,761
460,761
461,761
462,761
463,761
464,761
465,772
466,772
467,772
468,772
469,772
470,772
471,772
472,772
473,788
474,788
475,788
476,788
477,788
478,788
479,788
480,788
481,788
482,788
483,788
484,788
485,788
486,788
487,797
488,797
489,797
490,797
491,797
492,801
493,801
494,801
495,801
496,801
497,801
498,801
499,801
500,801
501,801
502,801
503,812
504,812
505,824
506,824
507,824
508,824
509,824
510,824
511,824
512,824
513,824
514,824
515,824
516,824
517,824
518,824
519,824
520,824
521,824
522,839
523,839
524,839
525,839
526,839
527,839
528,839
529,839
530,839
531,839
532,839
533,839
534,839
535,839
536,839
537,866
538,866
539,866
540,866
541,866
542,872
543,872
544,875
545,875
546,875
547,875
548,875
549,875
550,875
551,875
552,884
553,884
554,884
555,884
556,884
557,884
558,884
559,884
560,884
561,884
562,884
563,884
564,884
565,884
566,884
567,884
568,884
569,884
570,884
571,884
572,885
573,885
574,885
575,885
576,885
577,885
578,885
579,885
580,885
581,885
582,885
583,885
584,885
585,885
586,885
587,886
588,886
589,886
590,886
591,886
592,886
593,886
594,886
595,886
596,886
597,886
598,887
599,887
600,887
601,887
602,887
603,889
604,889
605,889
606,889
607,889
608,889
609,889
610,889
611,909
612,909
613,909
614,909
615,909
616,909
617,909
618,909
619,909
620,909
621,909
622,911
623,911
624,911
625,911
626,911
627,911
628,911
629,911
630,911
631,911
632,911
633,911
634,911
635,912
636,912
637,912
638,912
639,918
640,918
641,918
642,918
643,918
644,918
645,918
646,918
647,918
648,918
649,918
650,923
651,923
652,923
653,923
654,923
655,923
656,923
657,923
658,923
659,923
660,923
661,923
662,923
663,923
664,923
665,923
666,923
667,923
668,923
669,923
670,923
671,923
672,923
673,923
674,923
675,923
676,923
677,923
678,923
679,923
680,924
681,924
682,924
683,924
684,924
685,924
686,924
687,924
688,924
689,924
690,924
691,924
692,924
693,924
694,924
695,924
696,924
697,924
698,924
699,924
700,924
701,924
702,924
703,924
704,924
705,924
706,924
707,924
708,924
709,924
710,924
711,924
712,924
713,924
714,924
715,924
716,924
717,924
718,924
719,924
720,924
721,924
722,924
723,924
724,924
725,924
726,924
727,924
728,924
729,924
730,924
731,924
732,924
733,924
734,924
735,924
736,924
737,924
738,924
739,924
740,924
741,924
742,924
743,924
744,924
745,924
746,924
747,924
748,924
749,924
750,924
751,924
752,924
753,924
754,924
755,925
756,928
757,928
758,928
759,928
760,935
761,935
762,935
763,935
764,935
765,935
766,935
767,935
768,935
769,935
770,935
771,935
772,935
773,935
774,935
775,935
776,935
777,935
778,935
779,935
780,937
781,937
782,937
783,937
784,937
785,937
786,937
787,937
788,937
789,937
790,937
791,937
792,937
793,937
794,937
795,937
796,937
797,937
798,937
799,937
800,937
801,937
802,937
803,937
804,937
805,937
806,937
807,937
808,937
809,938
810,938
811,938
812,938
813,938
814,938
815,938
816,938
817,938
818,941
819,941
820,941
821,941
822,941
823,941
824,941
825,942
826,942
827,942
828,942
829,942
830,942
831,942
832,942
833,942
834,980
835,980
836,980
837,997
838,997
839,997
840,997
841,997
842,997
843,997
844,997
845,997
846,997
847,997
848,997
849,997
850,997
851,997
852,997
853,997
854,997
855,997
856,997
857,997
858,997
859,997
860,997
861,997
862,997
863,997
864,997
865,1003
866,1003
867,1003
868,1003
869,1003
870,1003
871,1003
872,1003
873,1003
874,1003
875,1003
876,1003
877,1003
878,1003
879,1003
880,1003
881,1003
882,1003
883,1003
884,1003
885,1003
886,1003
887,1003
888,1003
889,1003
890,1003
891,1003
892,1003
893,1003
894,1003
895,1003
896,1003
897,1003
898,1003
899,1003
900,1003
901,1004
902,1004
903,1004
904,1004
905,1004
906,1004
907,1004
908,1004
909,1004
910,1004
911,1004
912,1004
913,1004
914,1004
915,1004
916,1004
917,1004
918,1004
919,1004
920,1004
921,1004
922,1004
923,1004
924,1004
925,1004
926,1004
927,1004
928,1004
929,1004
930,1004
931,1004
932,1004
933,1004
934,1004
935,1004
936,1004
937,1004
938,1004
939,1004
940,1004
941,1004
942,1004
943,1004
944,1004
945,1004
946,1004
947,1004
948,1004
949,1004
950,1004
951,1004
952,1004
953,1004
954,1004
955,1004
956,1004
957,1004
958,1004
959,1004
960,1004
961,1004
962,1016
963,1016
964,1016
965,1016
966,1016
967,1017
968,1017
969,1017
970,1017
971,1017
972,1017
973,1017
974,1017
975,1017
976,1017
977,1017
978,1017
979,1017
980,1017
981,1017
982,1027
983,1027
984,1027
985,1027
986,1027
987,1027
