Iterations,Scores
0,129
1,129
2,105
3,105
4,105
5,105
6,105
7,105
8,112
9,112
10,112
11,115
12,115
13,115
14,115
15,115
16,115
17,115
18,115
19,116
20,116
21,116
22,116
23,116
24,116
25,116
26,116
27,116
28,116
29,116
30,116
31,116
32,116
33,116
34,116
35,116
36,116
37,116
38,116
39,116
40,116
41,116
42,116
43,116
44,116
45,115
46,115
47,115
48,115
49,115
50,115
51,115
52,115
53,115
54,120
55,120
56,120
57,120
58,120
59,120
60,120
61,120
62,120
63,120
64,132
65,132
66,132
67,134
68,134
69,134
70,134
71,134
72,134
73,134
74,134
75,134
76,134
77,134
78,141
79,141
80,141
81,141
82,141
83,141
84,141
85,141
86,141
87,141
88,141
89,141
90,141
91,141
92,141
93,141
94,187
95,187
96,187
97,187
98,187
99,187
100,187
101,187
102,187
103,187
104,187
105,187
106,188
107,188
108,188
109,188
110,188
111,193
112,193
113,193
114,193
115,193
116,193
117,193
118,193
119,193
120,193
121,193
122,193
123,193
124,193
125,193
126,193
127,193
128,193
129,193
130,197
131,197
132,197
133,197
134,197
135,197
136,197
137,197
138,197
139,197
140,197
141,197
142,197
143,197
144,197
145,197
146,197
147,197
148,197
149,197
150,197
151,197
152,197
153,197
154,197
155,197
156,197
157,197
158,197
159,197
160,197
161,197
162,197
163,197
164,197
165,197
166,197
167,197
168,198
169,209
170,209
171,209
172,209
173,209
174,209
175,209
176,209
177,209
178,209
179,209
180,209
181,209
182,209
183,209
184,209
185,209
186,209
187,209
188,209
189,209
190,209
191,209
192,209
193,209
194,209
195,209
196,209
197,209
198,209
199,312
200,312
201,312
202,312
203,312
204,312
205,312
206,312
207,312
208,312
209,312
210,312
211,312
212,312
213,312
214,312
215,313
216,313
217,313
218,313
219,313
220,313
221,313
222,313
223,313
224,313
225,313
226,313
227,313
228,313
229,313
230,313
231,314
232,314
233,314
234,314
235,314
236,314
237,314
238,314
239,314
240,314
241,314
242,314
243,314
244,314
245,314
246,316
247,316
248,316
249,316
250,316
251,316
252,317
253,317
254,317
255,317
256,317
257,317
258,317
259,317
260,317
261,317
262,317
263,317
264,317
265,319
266,319
267,319
268,319
269,319
270,319
271,319
272,319
273,319
274,319
275,319
276,319
277,319
278,319
279,319
280,319
281,319
282,319
283,319
284,319
285,319
286,319
287,319
288,319
289,320
290,320
291,320
292,320
293,320
294,320
295,320
296,325
297,325
298,325
299,325
300,325
301,325
302,325
303,325
304,325
305,328
306,328
307,328
308,328
309,328
310,328
311,328
312,328
313,328
314,328
315,328
316,328
317,328
318,328
319,328
320,328
321,328
322,328
323,328
324,333
325,333
326,333
327,333
328,333
329,333
330,333
331,333
332,333
333,333
334,333
335,333
336,333
337,337
338,337
339,337
340,371
341,371
342,373
343,373
344,373
345,381
346,381
347,381
348,381
349,381
350,381
351,381
352,381
353,381
354,381
355,381
356,381
357,381
358,381
359,381
360,381
361,381
362,385
363,385
364,385
365,385
366,392
367,392
368,392
369,392
370,392
371,392
372,392
373,392
374,392
375,392
376,392
377,392
378,392
379,398
380,398
381,398
382,398
383,447
384,447
385,447
386,447
387,447
388,447
389,447
390,447
391,447
392,447
393,447
394,447
395,447
396,447
397,447
398,447
399,455
400,455
401,455
402,455
403,455
404,455
405,455
406,455
407,455
408,455
409,455
410,455
411,455
412,455
413,455
414,455
415,502
416,502
417,502
418,502
419,502
420,502
421,502
422,502
423,502
424,502
425,502
426,502
427,502
428,502
429,525
430,525
431,525
432,525
433,525
434,525
435,525
436,525
437,525
438,525
439,525
440,525
441,525
442,525
443,525
444,525
445,525
446,525
447,525
448,525
449,525
450,525
451,525
452,527
453,527
454,527
455,527
456,539
457,542
458,542
459,542
460,542
461,542
462,542
463,542
464,542
465,542
466,542
467,542
468,542
469,542
470,542
471,542
472,542
473,542
474,542
475,542
476,542
477,549
478,549
479,549
480,549
481,549
482,549
483,549
484,549
485,549
486,549
487,549
488,549
489,549
490,549
491,554
492,554
493,554
494,554
495,554
496,554
497,554
498,554
499,554
500,554
501,554
502,554
503,554
504,554
505,554
506,554
507,554
508,554
509,554
510,554
511,554
512,554
513,554
514,554
515,554
516,554
517,554
518,554
519,554
520,554
521,554
522,558
523,558
524,558
525,558
526,558
527,558
528,558
529,558
530,558
531,581
532,581
533,581
534,581
535,581
536,581
537,581
538,581
539,581
540,581
541,581
542,581
543,581
544,581
545,581
546,581
547,581
548,581
549,581
550,581
551,581
552,581
553,581
554,581
555,585
556,585
557,585
558,585
559,585
560,585
561,586
562,586
563,586
564,586
565,587
566,590
567,590
568,590
569,590
570,590
571,590
572,590
573,590
574,590
575,590
576,590
577,590
578,590
579,590
580,590
581,591
582,591
583,591
584,591
585,591
586,591
587,591
588,596
589,596
590,596
591,596
592,596
593,596
594,596
595,596
596,596
597,596
598,599
599,600
600,600
601,600
602,613
603,613
604,613
605,613
606,613
