Iterations,Scores
0,161
1,145
2,145
3,145
4,145
5,145
6,145
7,145
8,145
9,145
10,145
11,145
12,145
13,145
14,145
15,145
16,145
17,145
18,145
19,145
20,145
21,145
22,145
23,142
24,142
25,54
26,54
27,54
28,54
29,54
30,54
31,54
32,54
33,115
34,115
35,115
36,115
37,113
38,113
39,113
40,113
41,113
42,113
43,113
44,113
45,113
46,113
47,113
48,113
49,113
50,113
51,113
52,113
53,89
54,89
55,89
56,89
57,68
58,68
59,68
60,68
61,68
62,68
63,68
64,68
65,68
66,68
67,68
68,68
69,68
70,68
71,68
72,68
73,68
74,68
75,68
76,68
77,68
78,68
79,68
80,68
81,68
82,68
83,68
84,68
85,68
86,68
87,76
88,76
89,76
90,76
91,76
92,76
93,76
94,76
95,123
96,123
97,123
98,123
99,123
100,93
101,93
102,93
103,93
104,93
105,93
106,93
107,93
108,93
109,93
110,93
111,70
112,70
113,70
114,70
115,70
116,70
117,70
118,70
119,70
120,70
121,70
122,70
123,70
124,70
125,70
126,70
127,70
128,70
129,70
130,70
131,70
132,70
133,70
134,70
135,66
136,66
137,66
138,66
139,66
140,66
141,66
142,69
143,72
144,72
145,72
146,72
147,72
148,72
149,72
150,72
151,72
152,72
153,72
154,72
155,72
156,72
157,72
158,72
159,72
160,72
161,72
162,72
163,72
164,72
165,72
166,72
167,72
168,90
169,90
170,90
171,90
172,90
173,90
174,90
175,90
176,90
177,90
178,90
179,90
180,90
181,90
182,90
183,90
184,90
185,90
186,98
187,98
188,98
189,98
190,98
191,98
192,98
193,98
194,98
195,98
196,98
197,98
198,98
199,98
200,98
201,98
202,98
203,103
204,103
205,103
206,103
207,103
208,103
209,103
210,103
211,103
212,103
213,103
214,103
215,116
216,116
217,116
218,120
219,120
220,120
221,120
222,123
223,139
224,139
225,139
226,139
227,139
228,139
229,139
230,139
231,141
232,141
233,141
234,141
235,141
236,147
237,147
238,147
239,147
240,147
241,147
242,147
243,147
244,147
245,147
246,147
247,147
248,147
249,147
250,147
251,147
252,147
253,147
254,147
255,147
256,147
257,243
258,243
259,243
260,243
261,243
262,243
263,243
264,243
265,243
266,243
267,243
268,243
269,243
270,243
271,243
272,243
273,243
274,243
275,243
276,243
277,243
278,243
279,243
280,243
281,243
282,243
283,243
284,260
285,260
286,260
287,260
288,264
289,264
290,264
291,264
292,264
293,264
294,264
295,264
296,264
297,264
298,264
299,264
300,265
301,265
302,265
303,265
304,265
305,265
306,265
307,265
308,265
309,265
310,265
311,265
312,265
313,265
314,265
315,265
316,265
317,265
318,265
319,265
320,265
321,265
322,265
323,265
324,265
325,266
326,266
327,266
328,266
329,266
330,266
331,266
332,266
