Iterations,Scores
0,272
1,272
2,160
3,185
4,149
5,149
6,149
7,149
8,149
9,149
10,113
11,113
12,114
13,114
14,112
15,112
16,112
17,112
18,112
19,112
20,112
21,112
22,112
23,112
24,112
25,48
26,48
27,48
28,48
29,48
30,48
31,48
32,48
33,48
34,48
35,48
36,48
37,48
38,48
39,48
40,48
41,66
42,66
43,66
44,66
45,66
46,66
47,66
48,66
49,66
50,66
51,66
52,66
53,66
54,66
55,217
56,215
57,213
58,213
59,213
60,222
61,222
62,222
63,222
64,222
65,220
66,220
67,220
68,220
69,220
70,220
71,220
72,220
73,140
74,140
75,140
76,140
77,187
78,208
79,208
80,208
81,208
82,208
83,208
84,190
85,190
86,190
87,190
88,190
89,190
90,190
91,190
92,190
93,192
94,192
95,192
96,192
97,192
98,192
99,192
100,192
101,187
102,178
103,178
104,177
105,177
106,177
107,177
108,177
109,177
110,177
111,177
112,177
113,177
114,102
115,102
116,102
117,102
118,102
119,102
120,102
121,103
122,103
123,103
124,103
125,103
126,103
127,103
128,103
129,103
130,97
131,97
132,97
133,97
134,214
135,214
136,214
137,214
138,214
139,214
140,214
141,214
142,214
143,214
144,214
145,214
146,214
147,214
148,214
149,214
150,214
151,214
152,214
153,214
154,214
155,214
156,214
157,214
158,214
159,214
160,214
161,214
162,210
163,210
164,211
165,211
166,211
167,211
168,211
169,211
170,214
171,214
172,214
173,211
174,211
175,211
176,211
177,211
178,223
179,223
180,223
181,223
182,223
183,223
184,223
185,223
186,223
187,223
188,223
189,223
190,223
191,223
192,223
193,223
194,223
195,223
196,203
197,203
198,203
199,203
200,203
201,203
202,203
203,203
204,203
205,203
206,203
207,203
208,203
209,203
210,203
211,203
212,203
213,203
214,204
215,204
216,204
217,204
218,200
219,200
220,200
221,200
222,200
223,200
224,200
225,200
226,200
227,200
228,200
229,200
230,200
231,200
232,200
233,200
234,200
235,200
236,200
237,200
238,200
239,200
240,200
241,200
242,200
243,200
244,200
245,200
246,200
247,200
248,200
249,200
250,200
251,200
252,200
253,200
254,201
255,201
256,201
257,201
258,201
259,201
260,201
261,201
262,201
263,201
264,201
265,201
266,201
267,201
268,201
269,201
270,201
271,201
272,201
273,201
274,201
275,201
276,201
277,201
278,201
279,203
280,203
281,203
282,203
283,203
284,203
285,203
286,203
287,203
288,203
289,203
290,203
291,203
292,203
293,203
294,203
295,203
296,203
297,203
298,203
299,203
300,203
301,203
302,257
303,257
304,257
305,257
306,257
307,257
308,257
309,257
310,257
311,257
312,257
313,257
314,259
315,259
316,259
317,259
318,259
319,259
320,259
321,259
322,259
323,259
324,259
325,259
326,259
327,259
328,259
329,259
330,259
331,259
332,259
333,259
334,265
335,265
336,265
337,265
338,265
339,265
340,265
341,265
342,265
343,265
344,265
345,265
346,265
347,265
348,265
349,265
350,265
351,265
352,267
353,267
354,267
355,267
356,267
357,267
358,267
359,267
360,267
361,267
362,267
363,267
364,267
365,267
366,267
367,267
368,267
369,267
370,267
371,267
372,267
373,267
374,267
375,267
376,267
377,267
378,267
379,267
380,267
381,267
382,267
383,267
384,275
385,275
386,275
387,275
388,275
389,275
390,275
391,275
392,275
393,275
394,275
395,275
396,275
397,275
398,275
399,275
400,286
401,286
402,286
403,286
404,286
405,286
406,286
407,286
408,286
409,288
410,288
411,290
412,290
413,290
414,290
415,290
416,290
417,308
418,308
419,309
420,309
421,309
422,309
423,309
424,309
425,309
426,309
427,309
428,309
429,309
430,309
431,309
432,309
433,309
434,309
435,309
436,309
437,309
438,309
439,309
440,309
441,309
442,309
443,309
444,309
445,309
446,309
447,309
448,309
449,309
450,309
451,309
452,309
453,309
454,309
455,309
456,309
457,309
458,309
459,309
460,309
461,309
462,309
463,309
464,309
465,309
466,309
467,309
468,309
469,309
470,309
471,309
472,309
473,309
474,309
475,309
476,309
477,309
478,309
479,309
480,309
481,309
482,309
483,309
484,309
485,312
486,312
487,312
488,312
489,312
490,312
491,312
492,312
493,312
494,312
495,312
496,312
497,313
498,313
499,313
500,313
501,313
502,313
503,313
504,313
505,313
506,313
507,313
508,313
509,313
510,324
511,324
512,324
513,324
514,324
515,324
516,324
517,324
518,324
519,328
520,328
521,328
522,328
523,328
524,328
525,328
526,328
527,328
528,328
529,337
530,337
531,337
532,337
533,339
534,339
535,339
536,339
537,339
538,339
539,339
540,339
541,339
542,339
543,339
544,339
545,339
546,339
547,339
548,339
549,339
550,339
551,339
552,339
553,339
554,339
555,339
556,339
557,339
558,339
559,339
560,339
561,339
562,339
563,339
564,339
565,339
566,339
567,339
568,339
569,339
570,340
571,340
572,340
573,340
574,340
575,348
576,348
577,348
578,348
579,348
580,348
581,348
582,348
583,348
584,350
585,350
586,350
587,350
588,350
589,350
590,359
591,359
592,359
593,359
594,359
595,364
596,368
597,368
598,368
599,368
600,368
601,368
602,368
603,368
604,368
605,368
606,379
607,379
608,379
609,379
610,379
611,379
612,379
613,379
614,379
615,379
616,379
617,379
618,379
619,379
620,379
621,379
622,379
623,383
624,383
625,383
626,383
627,383
628,383
629,383
630,383
631,383
632,383
633,383
634,383
635,393
636,393
637,393
638,393
639,393
640,393
641,393
642,393
643,395
644,395
645,395
646,395
647,395
648,395
649,395
650,395
651,395
652,398
653,398
654,398
655,398
656,398
657,398
658,398
659,398
660,398
661,398
662,398
663,398
664,398
665,398
666,398
667,398
668,398
669,398
670,398
671,398
672,398
673,398
674,398
675,398
676,407
677,407
678,407
679,407
680,407
681,407
682,407
683,407
684,407
685,407
686,407
687,407
688,407
689,407
690,407
691,407
692,414
693,414
694,414
695,414
696,414
697,414
698,414
699,414
700,414
701,414
702,414
703,414
704,414
705,414
706,414
707,414
708,414
709,414
710,426
711,426
712,426
713,426
714,426
715,426
716,426
717,426
718,426
719,426
720,426
721,426
722,426
723,426
724,426
725,426
726,426
727,426
728,426
729,426
730,426
731,426
732,426
733,426
734,426
735,426
736,426
737,426
738,426
739,426
740,426
741,426
742,426
743,426
744,426
745,432
746,432
747,432
748,432
749,432
750,432
751,432
752,432
753,432
754,432
755,432
756,432
757,432
758,432
759,432
760,432
761,432
762,432
763,432
764,432
765,432
766,437
767,439
768,439
769,439
770,439
771,439
772,439
773,439
774,439
775,445
776,445
777,445
778,445
779,445
780,445
781,445
782,445
783,445
784,445
785,445
786,445
787,445
788,445
789,445
790,445
791,445
792,445
793,445
794,445
795,445
796,445
797,445
798,445
799,445
800,448
801,448
802,448
803,448
804,448
805,455
806,455
807,455
808,455
809,455
810,455
811,455
812,455
813,455
814,455
815,455
816,455
817,455
818,455
819,455
820,455
821,455
822,455
823,455
824,455
825,455
826,455
827,455
828,455
829,455
830,455
831,455
832,455
833,455
834,455
835,455
836,455
837,455
838,459
839,459
840,459
841,459
842,459
843,459
844,459
845,459
846,459
847,459
848,459
849,459
850,459
851,459
852,459
853,459
854,459
855,459
856,459
857,459
858,459
859,459
860,459
861,459
862,459
863,459
864,459
865,459
866,463
867,518
868,518
869,518
870,518
871,518
872,518
873,518
874,518
875,518
876,518
877,518
878,518
879,518
880,518
881,518
882,518
883,518
884,518
885,518
886,518
887,524
888,525
889,525
890,525
891,525
892,525
893,525
894,525
895,525
896,525
897,525
898,525
899,525
900,525
901,525
902,525
903,525
904,525
905,525
906,525
907,525
908,527
909,527
910,527
911,527
912,527
913,527
914,527
915,527
916,527
917,527
918,527
919,527
920,527
921,527
922,527
923,527
924,527
925,527
926,527
927,527
928,527
929,529
930,529
931,529
932,529
933,529
934,534
935,534
936,534
937,534
938,534
939,534
940,534
941,534
942,534
943,534
944,534
945,534
946,534
947,534
948,534
949,534
950,534
951,534
952,534
953,534
954,534
955,534
956,534
957,534
958,534
959,534
960,534
961,534
962,534
963,534
964,534
965,534
966,534
967,534
968,534
969,534
970,534
971,534
972,534
973,534
974,534
975,534
976,534
977,534
978,534
979,534
980,534
981,534
982,534
983,534
984,534
985,534
986,534
987,534
988,534
989,534
990,534
991,534
992,534
993,534
994,534
995,534
996,549
997,549
998,549
999,549
1000,549
1001,549
1002,549
1003,549
1004,549
1005,549
1006,549
1007,549
1008,549
1009,549
1010,549
1011,549
1012,549
1013,549
1014,549
1015,549
1016,549
1017,549
1018,549
1019,549
1020,549
1021,549
1022,550
1023,550
1024,550
1025,550
1026,550
