Iterations,Scores
0,82
1,286
2,286
3,212
4,212
5,423
6,423
7,180
8,314
9,314
10,314
11,314
12,314
13,312
14,312
15,168
16,168
17,168
18,168
19,168
20,168
21,168
22,168
23,168
24,168
25,171
26,171
27,273
28,210
29,149
30,149
31,149
32,149
33,196
34,196
35,196
36,196
37,196
38,182
39,182
40,182
41,182
42,184
43,184
44,184
45,179
46,179
47,179
48,179
49,179
50,179
51,179
52,179
53,179
54,179
55,179
56,179
57,179
58,179
59,179
60,179
61,179
62,179
63,179
64,179
65,179
66,179
67,179
68,179
69,179
70,212
71,212
72,212
73,212
74,212
75,212
76,212
77,212
78,212
79,212
80,212
81,212
82,212
83,212
84,212
85,212
86,212
87,212
88,212
89,212
90,212
91,212
92,212
93,212
94,212
95,212
96,217
97,226
98,226
99,82
100,82
101,82
102,82
103,77
104,77
105,77
106,77
107,77
108,77
109,77
110,77
111,77
112,77
113,77
114,77
115,77
116,77
117,77
118,77
119,77
120,77
121,77
122,77
123,77
124,77
125,77
126,77
127,77
128,77
129,77
130,77
131,77
132,77
133,77
134,77
135,77
136,77
137,77
138,77
139,77
140,77
141,77
142,91
143,91
144,91
145,91
146,91
147,91
148,91
149,91
150,91
151,91
152,91
153,91
154,91
155,91
156,91
157,91
158,112
159,112
160,124
161,124
162,124
163,124
164,124
165,146
166,146
167,146
168,146
169,146
170,146
171,146
172,146
173,146
174,152
175,152
176,152
177,152
178,152
179,152
180,152
181,164
182,164
183,164
184,164
185,164
186,164
187,244
188,244
189,244
190,244
191,244
192,244
193,247
194,247
195,247
196,247
197,247
198,247
199,247
200,247
201,247
202,247
203,248
204,248
205,248
206,248
207,279
208,279
209,279
210,279
211,279
212,279
213,279
214,279
215,279
216,355
217,355
218,356
219,356
220,357
221,357
222,359
223,369
224,369
225,369
226,380
227,388
228,388
229,388
230,388
231,388
232,388
233,388
234,388
235,390
236,390
237,390
238,390
239,390
240,390
241,390
242,390
243,405
244,405
245,405
246,422
247,436
248,436
249,436
250,436
251,436
252,436
253,436
254,436
255,471
256,471
257,471
258,471
259,471
260,471
261,471
262,471
263,471
264,471
265,471
266,471
267,477
268,477
269,477
270,477
271,477
272,477
273,477
274,477
275,482
276,482
277,500
278,500
279,500
280,500
281,500
282,500
283,500
284,500
285,500
286,500
287,500
288,500
289,500
290,500
291,507
292,507
293,507
294,507
295,516
296,516
297,516
298,516
299,516
300,516
301,516
302,516
303,516
304,516
305,516
306,517
307,517
308,529
309,536
310,536
311,536
312,536
313,536
314,536
315,536
316,536
317,536
318,536
319,536
320,536
321,536
322,536
323,536
324,536
325,536
326,539
327,539
328,539
329,539
330,539
331,539
332,540
333,540
334,540
335,540
336,540
337,540
338,541
339,541
340,541
341,541
342,541
343,541
344,541
345,541
346,541
347,541
348,541
349,541
350,541
351,541
352,541
353,541
354,541
355,541
356,544
357,544
358,544
359,544
360,544
361,592
362,594
363,594
364,594
365,597
366,597
367,597
368,597
369,597
370,597
371,597
372,597
373,597
374,597
375,597
376,597
377,597
378,597
379,597
380,597
381,597
382,597
383,597
384,597
385,597
386,597
387,597
388,597
389,597
390,597
391,597
392,597
393,597
394,597
395,599
396,599
397,599
398,599
399,599
400,599
401,599
402,599
403,599
404,599
405,599
406,599
407,599
408,599
409,599
410,599
411,599
412,599
413,599
414,599
415,599
416,599
417,599
418,599
419,599
420,599
421,599
422,599
423,599
424,600
425,600
426,600
427,600
428,600
429,600
430,600
431,600
432,600
433,600
434,600
435,600
436,601
437,601
438,601
439,601
440,601
441,601
442,601
443,601
444,601
445,601
446,603
447,603
448,603
449,603
450,603
451,603
452,603
453,604
454,604
455,604
456,604
457,604
458,604
459,604
460,604
461,604
462,604
463,604
464,604
465,604
466,604
467,604
468,604
469,604
470,604
471,604
472,604
473,604
474,604
475,604
476,608
477,608
478,608
479,608
480,608
481,608
482,608
483,608
484,608
485,608
486,608
487,608
488,608
489,608
490,608
491,608
492,608
493,608
494,608
495,608
496,608
497,608
498,608
499,608
500,608
501,608
502,608
503,608
504,608
505,608
506,608
507,608
508,608
509,608
510,608
511,608
512,608
513,608
514,608
515,608
516,608
517,608
518,608
519,608
520,608
521,608
522,608
523,608
524,608
525,608
526,608
527,608
528,608
529,608
530,627
531,627
532,627
533,627
534,627
535,629
536,629
537,629
538,629
539,663
540,670
541,670
542,670
543,670
544,670
545,670
546,670
547,670
548,670
549,670
550,670
551,670
552,670
553,670
554,670
555,670
556,670
557,670
558,674
559,674
560,674
561,674
562,674
563,674
564,674
565,674
566,674
567,674
568,674
569,674
570,674
571,674
572,674
573,674
574,674
575,674
576,674
577,674
578,674
579,674
580,674
581,674
582,674
583,674
584,674
585,674
586,674
587,674
588,674
589,674
590,674
591,674
592,674
593,674
594,674
595,674
596,674
597,674
598,674
599,674
600,674
601,674
602,674
603,674
604,674
605,674
606,674
607,674
608,674
609,674
610,674
611,674
612,674
613,674
614,674
615,674
616,674
617,674
618,674
619,674
620,674
621,674
622,674
623,674
624,674
625,674
626,674
627,674
628,674
629,674
630,674
631,674
632,674
633,674
634,684
635,684
636,684
637,692
638,692
639,728
640,728
641,728
642,775
643,775
644,775
645,775
646,775
647,775
648,775
649,775
650,775
651,775
652,780
653,780
654,780
655,780
656,780
657,780
658,780
659,780
660,780
661,780
662,780
663,780
664,780
665,780
666,780
667,780
668,785
669,785
670,785
671,788
672,788
673,788
674,788
675,788
676,788
677,788
678,797
679,797
680,797
681,797
682,797
683,802
684,802
685,802
686,802
687,802
688,802
689,802
690,802
691,802
692,802
693,802
694,802
695,802
696,802
697,802
698,802
699,802
700,802
701,805
702,811
703,811
704,814
705,814
706,814
707,814
708,814
709,814
710,814
711,814
712,814
713,814
714,814
715,814
716,814
717,814
718,814
719,814
720,814
721,814
722,814
723,814
724,814
725,814
726,814
727,814
728,814
729,814
730,814
731,814
732,814
733,814
734,814
735,814
736,814
737,814
738,814
739,818
740,818
741,818
742,818
743,818
744,818
745,818
746,818
747,818
748,818
749,818
750,818
751,818
752,821
753,821
754,821
755,821
756,821
757,821
758,821
759,821
760,821
761,821
762,821
763,821
764,821
765,821
766,821
767,821
768,821
769,821
770,821
771,821
772,821
773,821
774,821
775,821
776,821
777,821
778,821
779,821
780,821
781,821
782,821
783,821
784,821
785,821
786,821
787,821
788,821
789,821
790,821
791,821
792,821
793,821
794,821
795,821
796,821
797,821
798,821
799,821
800,821
801,821
802,821
803,821
804,821
805,821
806,821
807,821
808,821
809,821
810,821
811,821
812,821
813,821
814,821
815,821
816,821
817,821
818,821
819,821
820,821
821,822
822,822
823,822
824,822
825,822
826,822
827,822
828,822
829,822
830,822
831,822
832,822
833,822
834,822
835,822
836,822
837,822
838,822
839,822
840,822
841,822
842,822
843,822
844,822
845,822
846,822
847,822
848,822
849,822
850,822
851,822
852,822
853,822
854,822
855,822
856,822
857,839
858,839
859,839
860,839
861,839
862,839
863,839
864,839
865,839
866,839
867,839
868,839
869,839
870,839
871,839
872,839
873,839
874,839
875,839
876,839
877,839
878,839
879,839
880,839
881,839
882,839
883,839
884,839
885,839
886,839
887,839
888,839
889,839
890,839
891,839
892,839
893,839
894,839
895,839
896,839
897,839
898,839
899,839
900,839
901,839
902,839
903,839
904,839
905,839
906,839
907,839
908,839
909,839
910,839
911,839
912,839
913,839
914,839
915,839
916,839
917,839
918,839
919,839
920,839
921,843
922,843
923,843
924,843
925,843
926,843
927,843
928,843
929,843
930,843
931,843
932,843
933,843
934,843
935,843
936,843
937,843
938,843
939,853
940,853
941,853
942,853
943,853
944,853
945,854
946,854
947,854
948,854
949,854
950,854
951,854
952,854
953,854
954,854
955,854
956,854
957,854
958,854
959,856
960,856
961,856
962,856
963,856
964,856
965,856
966,856
967,856
968,856
969,856
970,856
971,858
972,858
973,858
974,858
975,858
976,858
977,858
978,858
979,858
980,858
981,858
982,858
983,858
984,858
985,858
986,858
987,858
988,858
989,858
990,858
991,858
992,858
993,858
994,858
995,858
996,858
997,858
998,858
999,858
1000,858
1001,858
1002,858
1003,858
1004,858
1005,858
1006,858
1007,858
1008,858
1009,858
