Iterations,Scores
0,77
1,77
2,77
3,77
4,77
5,77
6,77
7,77
8,77
9,77
10,77
11,77
12,77
13,77
14,77
15,77
16,77
17,77
18,77
19,77
20,77
21,77
22,280
23,280
24,280
25,280
26,300
27,300
28,300
29,300
30,300
31,300
32,357
33,357
34,357
35,359
36,359
37,359
38,359
39,359
40,359
41,367
42,367
43,367
44,367
45,367
46,367
47,367
48,367
49,367
50,367
51,367
52,367
53,375
54,375
55,375
56,393
57,393
58,393
59,406
60,425
61,431
62,431
63,431
64,431
65,431
66,431
67,431
68,461
69,462
70,462
71,462
72,462
73,462
74,462
75,462
76,508
77,508
78,508
79,508
80,510
81,510
82,513
83,513
84,513
85,513
86,513
87,513
88,513
89,513
90,513
91,513
92,513
93,513
94,513
95,513
96,513
97,513
98,513
99,513
100,513
101,513
102,522
103,554
104,568
105,568
106,568
107,568
108,568
109,568
110,568
111,568
112,568
113,568
114,568
115,568
116,568
117,568
118,568
119,568
120,568
121,568
122,568
123,569
124,569
125,569
126,569
127,569
128,569
129,569
130,569
131,569
132,569
133,569
134,569
135,569
136,569
137,569
138,569
139,569
140,569
141,569
142,574
143,574
144,574
145,574
146,574
147,574
148,574
149,574
150,574
151,574
152,574
153,574
154,574
155,574
156,579
157,579
158,581
159,581
160,581
161,581
162,581
163,581
164,581
165,581
166,581
167,581
168,581
169,581
170,581
171,581
172,581
173,581
174,581
175,581
176,585
177,585
178,585
179,585
180,585
181,585
182,585
183,585
184,585
185,585
186,596
187,596
188,596
189,598
190,598
191,598
192,598
193,598
194,598
195,598
196,598
197,598
198,598
199,598
200,598
201,598
202,598
203,598
204,598
205,598
206,598
207,598
208,598
209,598
210,598
211,598
212,598
213,599
214,599
215,599
216,599
217,599
218,599
219,599
220,599
221,599
222,599
223,599
224,599
225,599
226,599
227,599
228,599
229,599
230,599
231,599
232,599
233,599
234,601
235,601
236,601
237,601
238,601
239,601
240,601
241,601
242,609
243,609
244,609
245,609
246,609
247,609
248,609
249,609
250,610
251,610
252,610
253,610
254,610
255,622
256,622
257,622
258,622
259,622
260,622
261,622
262,622
263,622
264,622
265,642
266,642
267,642
268,645
269,645
270,645
271,645
272,648
273,648
274,648
275,648
276,648
277,648
278,649
279,652
280,652
281,652
282,652
283,652
284,652
285,652
286,652
287,652
288,652
289,652
290,652
291,652
292,652
293,652
294,652
295,652
296,652
297,660
298,660
299,660
300,660
301,660
302,660
303,660
304,660
305,660
306,674
307,674
308,674
309,674
310,674
311,674
312,674
313,674
314,689
315,689
316,689
317,689
318,689
319,689
320,689
321,689
322,689
323,689
324,689
325,689
326,689
327,689
328,689
329,689
330,689
331,689
332,689
333,689
334,689
335,689
336,689
337,689
338,689
339,689
340,689
341,689
342,689
343,689
344,689
345,689
346,689
347,689
348,689
349,689
350,689
351,689
352,689
353,689
354,689
355,689
356,689
357,689
358,689
359,696
360,696
361,696
362,696
363,696
364,696
365,696
366,696
367,696
368,696
369,696
370,696
371,696
372,696
373,696
374,696
375,696
376,696
377,696
378,696
379,696
380,696
381,696
382,697
383,697
384,697
385,697
386,697
387,697
388,697
389,697
390,697
391,697
392,697
393,697
394,697
395,697
396,697
397,697
398,697
399,697
400,697
401,697
402,697
403,697
404,697
405,697
406,698
407,698
408,698
409,698
410,698
411,698
412,698
413,698
414,698
415,698
416,698
417,698
418,698
419,698
420,698
421,698
422,698
423,698
424,698
425,698
426,698
427,698
428,698
429,698
430,698
431,704
432,704
433,704
434,704
435,704
436,704
437,704
438,704
439,704
440,704
441,704
442,707
443,707
444,707
445,707
446,707
447,707
448,719
449,719
450,719
451,719
452,719
453,719
454,719
455,719
456,719
457,719
458,719
459,719
460,719
461,719
462,719
463,719
464,719
465,719
466,719
467,719
468,719
469,719
470,720
471,723
472,723
473,723
474,723
475,725
476,725
477,725
478,725
479,725
480,725
481,725
482,725
483,725
484,725
485,725
486,725
487,729
488,729
489,729
490,729
491,729
492,729
493,729
494,729
495,729
496,729
497,729
498,729
499,729
500,729
501,729
502,729
503,729
504,729
505,729
506,729
507,729
508,729
509,729
510,729
511,729
512,729
513,729
514,729
515,729
516,729
517,729
518,729
519,729
520,729
521,729
522,729
523,729
524,733
525,733
526,733
527,733
528,733
529,733
530,733
531,745
532,745
533,753
534,753
535,753
536,753
537,753
538,753
539,753
540,753
541,753
542,753
543,753
544,753
545,753
546,753
547,753
548,753
549,753
550,753
551,753
552,753
553,753
554,753
555,758
556,758
557,758
558,762
559,762
560,762
561,765
562,765
563,765
564,765
565,765
566,765
567,765
568,765
569,765
570,765
571,765
572,765
573,765
574,765
575,765
576,765
577,765
578,765
579,768
580,768
581,768
582,768
583,768
584,768
585,768
586,768
587,768
588,768
589,768
590,768
591,768
592,768
593,768
594,768
595,768
