Iterations,Scores
0,188
1,180
2,170
3,170
4,170
5,199
6,199
7,199
8,35
9,35
10,35
11,35
12,35
13,35
14,35
15,35
16,35
17,35
18,35
19,35
20,35
21,35
22,35
23,35
24,35
25,35
26,35
27,35
28,35
29,35
30,35
31,35
32,35
33,35
34,35
35,35
36,35
37,35
38,35
39,35
40,35
41,35
42,35
43,35
44,67
45,67
46,67
47,67
48,67
49,68
50,68
51,68
52,68
53,68
54,68
55,68
56,68
57,68
58,66
59,66
60,66
61,66
62,66
63,66
64,66
65,66
66,66
67,66
68,66
69,66
70,66
71,66
72,66
73,66
74,66
75,66
76,66
77,66
78,66
79,66
80,66
81,66
82,66
83,66
84,66
85,66
86,66
87,66
88,66
89,66
90,66
91,66
92,66
93,66
94,66
95,66
96,66
97,66
98,66
99,66
100,66
101,66
102,66
103,66
104,66
105,66
106,66
107,66
108,66
109,66
110,66
111,66
112,66
113,66
114,66
115,66
116,66
117,66
118,66
119,66
120,66
121,66
122,66
123,66
124,66
125,66
126,66
127,66
128,66
129,66
130,66
131,66
132,66
133,66
134,66
135,66
136,66
137,66
138,66
139,66
140,66
141,66
142,66
143,66
144,66
145,66
146,66
147,66
148,66
149,66
150,66
151,66
152,66
153,66
154,66
155,102
156,102
157,102
158,102
159,102
160,102
161,102
162,102
163,102
164,102
165,102
166,102
167,102
168,102
169,102
170,102
171,102
172,102
173,102
174,102
175,102
176,102
177,102
178,102
179,102
180,102
181,102
182,102
183,102
184,102
185,102
186,102
187,102
188,102
189,102
190,102
191,102
192,102
193,102
194,102
195,102
196,102
197,102
198,102
199,102
200,124
201,124
202,124
203,127
204,127
205,127
206,127
207,127
208,127
209,127
210,127
211,127
212,127
213,127
214,127
215,127
216,127
217,127
218,144
219,144
220,144
221,144
222,144
223,144
224,152
225,152
226,152
227,154
228,167
229,167
230,167
231,167
232,167
233,167
234,167
235,167
236,167
237,167
238,167
239,167
240,167
241,167
242,167
243,167
244,167
245,167
246,167
247,167
248,167
249,167
250,167
251,167
252,167
253,167
254,167
255,167
256,167
257,167
258,167
259,167
260,167
261,167
262,167
263,167
264,167
265,167
266,167
267,167
268,167
269,167
270,167
271,167
272,167
273,167
274,167
275,167
276,167
277,167
278,167
279,167
280,167
281,167
282,167
283,167
284,167
285,167
286,167
287,167
288,168
289,168
290,168
291,168
292,168
293,168
294,168
295,168
296,168
297,168
298,168
299,168
300,168
301,168
302,168
303,168
304,168
305,168
306,168
307,168
308,168
309,168
310,168
311,168
312,168
313,168
314,168
315,168
316,174
317,174
318,174
319,174
320,174
321,174
322,174
323,174
324,174
325,174
326,174
327,174
328,174
329,174
330,174
331,174
332,174
333,174
334,174
335,174
336,174
337,176
338,176
339,176
340,176
341,176
342,176
343,176
344,176
345,176
346,176
347,176
348,176
349,176
350,176
351,176
352,176
353,176
354,176
355,176
356,176
357,176
358,176
359,176
360,176
361,176
362,176
363,176
364,176
365,176
366,176
367,176
368,176
369,176
370,176
371,176
372,176
373,176
374,176
375,176
376,176
377,176
378,176
379,176
380,176
381,176
382,176
383,176
384,176
385,176
386,176
387,176
388,176
389,176
390,176
391,176
392,176
393,176
394,176
395,176
396,176
397,176
398,176
399,176
400,176
401,176
402,176
403,176
404,176
405,176
406,176
407,176
408,176
409,176
410,176
411,176
412,176
413,176
414,176
415,176
416,176
417,176
418,176
419,176
420,176
421,176
422,176
423,176
424,176
425,176
426,176
427,176
428,176
429,176
430,176
431,176
432,176
433,176
434,176
435,176
436,176
437,176
438,176
439,176
440,176
441,177
442,177
443,177
444,177
445,177
446,177
447,177
448,177
449,177
450,177
451,195
452,195
453,195
454,195
455,195
456,195
457,195
458,195
459,195
460,195
461,195
462,195
463,195
464,195
465,195
466,195
467,195
468,195
469,195
470,195
471,195
472,195
473,195
474,195
475,195
476,195
477,195
478,195
479,195
480,195
481,195
482,195
483,195
484,195
485,195
486,195
487,256
488,256
489,256
490,256
491,256
492,256
493,256
494,256
495,256
496,256
497,256
498,256
499,256
500,256
501,256
502,256
503,256
504,256
505,256
506,256
507,256
508,256
509,257
510,257
511,257
512,257
513,257
514,258
515,258
516,263
517,263
518,263
519,263
520,263
521,263
522,263
523,263
524,263
525,263
526,263
527,263
528,263
529,263
530,263
531,263
532,263
533,263
534,263
535,263
536,263
537,263
538,263
539,263
540,263
541,263
542,263
543,263
544,263
545,263
546,263
547,263
548,263
549,263
550,263
551,263
552,263
553,263
554,263
555,263
556,263
557,263
558,263
559,270
560,270
561,270
562,270
563,270
564,270
565,270
566,270
567,270
568,270
569,280
570,280
571,280
572,280
573,280
574,280
575,280
576,280
577,280
578,280
579,280
580,280
581,280
582,280
583,280
584,280
585,280
586,280
587,280
588,280
589,280
590,280
591,280
592,280
593,291
594,291
595,291
596,291
597,291
598,291
599,291
600,297
601,297
602,300
603,300
604,300
605,300
606,300
607,300
608,300
609,300
610,300
611,300
612,300
613,300
614,300
615,300
616,300
617,300
618,300
619,300
620,300
621,300
622,300
623,300
624,300
625,300
626,300
627,300
628,300
629,300
630,300
631,300
632,310
633,310
634,310
635,310
636,310
637,310
638,310
639,310
640,310
641,310
642,310
643,310
644,310
645,310
646,310
647,310
648,310
649,310
650,310
651,310
652,310
653,310
654,310
655,318
656,318
657,318
658,318
659,318
660,318
661,318
662,318
663,318
664,318
665,318
666,318
667,318
668,318
669,318
670,318
671,318
672,318
673,318
674,318
675,318
676,318
677,318
678,318
679,318
680,318
681,318
682,318
683,318
684,373
685,373
686,373
687,373
688,373
689,373
690,373
691,373
692,373
693,373
694,373
695,373
696,373
697,373
698,373
699,373
700,373
701,373
702,373
703,373
704,373
705,373
706,373
707,373
708,373
709,373
710,411
711,411
712,411
713,411
714,411
715,415
716,415
717,415
718,415
719,415
720,415
721,415
722,415
723,415
724,415
725,415
726,415
727,415
728,415
729,415
730,415
731,415
732,415
733,420
734,420
735,420
736,420
737,420
738,420
739,420
740,420
741,420
742,420
743,420
744,420
745,420
746,420
747,442
748,442
749,442
750,442
751,442
752,442
753,442
754,442
755,442
756,442
757,442
758,442
759,442
760,442
761,442
762,442
763,442
764,442
765,442
766,442
767,442
768,442
769,442
770,442
771,442
772,442
773,442
774,442
775,442
776,442
777,442
778,442
779,442
780,442
781,442
782,442
783,442
784,442
785,442
786,442
787,442
788,442
789,442
790,443
791,443
792,443
793,443
794,443
795,443
796,443
797,443
798,443
799,443
800,443
801,443
802,443
803,443
804,443
805,443
806,443
807,443
808,443
809,443
810,443
811,443
812,443
813,443
814,443
815,443
816,443
817,443
818,443
819,443
820,443
821,443
822,443
823,443
824,443
825,443
826,443
827,443
828,443
829,443
830,443
831,443
832,443
833,443
834,443
835,443
836,443
837,443
838,443
839,443
840,443
841,443
842,443
843,443
844,443
845,443
846,443
847,443
848,443
