Iterations,Scores
0,149
1,114
2,114
3,111
4,111
5,111
6,106
7,106
8,106
9,106
10,106
11,106
12,108
13,106
14,106
15,106
16,115
17,115
18,115
19,115
20,115
21,115
22,115
23,115
24,92
25,92
26,92
27,92
28,92
29,92
30,92
31,92
32,92
33,92
34,92
35,92
36,92
37,121
38,121
39,121
40,121
41,121
42,121
43,137
44,157
45,157
46,157
47,157
48,151
49,148
50,148
51,148
52,148
53,182
54,182
55,182
56,182
57,182
58,169
59,169
60,169
61,169
62,169
63,169
64,169
65,169
66,169
67,169
68,169
69,169
70,169
71,156
72,156
73,156
74,156
75,156
76,156
77,156
78,156
79,156
80,156
81,156
82,156
83,156
84,140
85,140
86,140
87,140
88,140
89,140
90,140
91,140
92,140
93,140
94,140
95,140
96,140
97,140
98,140
99,192
100,192
101,202
102,194
103,194
104,194
105,194
106,194
107,194
108,194
109,194
110,194
111,194
112,214
113,214
114,214
115,214
116,214
117,214
118,214
119,214
120,214
121,214
122,214
123,214
124,214
125,214
126,214
127,214
128,215
129,215
130,215
131,215
132,215
133,215
134,215
135,215
136,215
137,215
138,215
139,215
140,215
141,215
142,215
143,215
144,215
145,215
146,215
147,215
148,215
149,215
150,228
151,228
152,228
153,228
154,231
155,231
156,231
157,280
158,280
159,280
160,280
161,280
162,280
163,280
164,283
165,283
166,283
167,283
168,283
169,283
170,283
171,283
172,283
173,283
174,283
175,283
176,283
177,283
178,283
179,283
180,283
181,283
182,283
183,283
184,283
185,283
186,283
187,283
188,283
189,283
190,283
191,283
192,283
193,283
194,283
195,283
196,283
197,283
198,283
199,283
200,285
201,285
202,285
203,285
204,285
205,285
206,285
207,285
208,285
209,285
210,288
211,288
212,288
213,288
214,288
215,288
216,288
217,288
218,290
219,290
220,290
221,290
222,290
223,300
224,300
225,300
226,300
227,300
228,300
229,300
230,300
231,300
232,300
233,300
234,302
235,304
236,304
237,304
238,304
239,304
240,304
241,304
242,304
243,304
244,304
245,304
246,304
247,304
248,304
249,304
250,304
251,304
252,304
253,306
254,306
255,306
256,306
257,306
258,306
259,306
260,306
261,306
262,306
263,306
264,306
265,306
266,306
267,306
268,306
269,306
270,306
271,306
272,306
273,306
274,306
275,306
276,306
277,306
278,306
279,306
280,306
281,306
282,306
283,306
284,306
285,306
286,306
287,306
288,306
289,306
290,306
291,306
292,306
293,306
294,306
295,306
296,306
297,306
298,306
299,306
300,306
301,306
302,306
303,306
304,313
305,313
306,313
307,313
308,313
309,313
310,314
311,314
312,314
313,314
314,314
315,314
316,319
317,319
318,319
319,319
320,319
321,319
322,319
323,319
324,319
325,319
326,319
327,331
328,331
329,331
330,331
331,331
332,331
333,331
334,331
335,331
336,331
337,331
338,331
339,331
340,331
341,331
342,331
343,331
344,331
345,331
346,331
347,331
348,331
349,331
350,331
351,331
352,331
353,331
354,331
355,331
356,331
357,331
358,331
359,331
360,331
361,331
362,331
363,331
364,331
365,331
366,331
367,331
368,331
369,331
370,331
371,331
372,331
373,331
374,331
375,331
376,331
377,331
378,331
379,331
380,331
381,331
382,331
383,331
384,331
385,339
386,339
387,358
388,358
389,358
390,358
391,358
392,358
393,358
394,358
395,358
396,358
397,358
398,358
399,358
400,358
401,358
402,358
403,358
404,358
405,358
406,358
407,358
408,358
409,366
410,366
411,377
412,377
413,377
414,377
415,377
416,377
417,377
418,377
419,377
420,385
421,385
422,385
423,385
424,385
425,385
426,385
427,385
428,385
429,385
430,385
431,385
432,385
433,385
434,385
435,385
436,385
437,385
438,385
439,385
440,385
441,388
442,390
443,390
444,390
445,390
446,390
447,390
448,390
449,390
450,390
451,390
452,390
453,390
454,390
455,390
456,390
457,390
458,390
459,390
460,390
461,390
462,390
463,390
464,390
465,390
466,390
467,394
468,394
469,394
470,394
471,394
472,394
473,433
474,433
475,433
476,433
477,433
478,433
479,433
480,433
481,433
482,435
483,435
484,435
485,435
486,435
487,435
488,435
489,435
490,435
491,435
492,435
493,435
494,435
495,435
496,458
497,458
498,458
499,458
500,458
501,458
502,458
503,458
504,458
505,468
506,468
507,468
508,468
509,468
510,468
511,468
512,468
513,468
514,468
515,468
516,468
517,468
518,468
519,468
520,468
521,468
522,468
523,470
524,470
525,470
526,470
527,470
528,470
529,470
530,470
531,470
532,470
533,470
534,470
535,470
536,470
537,470
