Iterations,Scores
0,64
1,64
2,64
3,64
4,64
5,64
6,64
7,64
8,155
9,155
10,155
11,175
12,175
13,175
14,175
15,175
16,175
17,175
18,175
19,154
20,154
21,154
22,154
23,154
24,149
25,149
26,151
27,151
28,151
29,151
30,151
31,159
32,159
33,159
34,162
35,162
36,162
37,162
38,159
39,159
40,159
41,159
42,159
43,159
44,159
45,159
46,257
47,257
48,257
49,257
50,257
51,258
52,258
53,255
54,255
55,94
56,94
57,94
58,94
59,94
60,94
61,94
62,94
63,118
64,118
65,118
66,118
67,118
68,118
69,118
70,118
71,118
72,118
73,118
74,118
75,74
76,74
77,74
78,74
79,74
80,74
81,74
82,74
83,74
84,74
85,74
86,74
87,74
88,74
89,74
90,74
91,74
92,74
93,74
94,74
95,74
96,71
97,71
98,71
99,71
100,71
101,71
102,71
103,75
104,75
105,75
106,75
107,75
108,75
109,75
110,191
111,68
112,68
113,68
114,68
115,68
116,68
117,68
118,68
119,68
120,68
121,68
122,68
123,68
124,68
125,68
126,68
127,68
128,68
129,68
130,68
131,68
132,68
133,68
134,68
135,68
136,68
137,68
138,68
139,68
140,68
141,68
142,68
143,68
144,68
145,68
146,68
147,68
148,68
149,68
150,68
151,68
152,68
153,68
154,68
155,68
156,68
157,68
158,68
159,68
160,68
161,68
162,68
163,68
164,68
165,68
166,68
167,68
168,68
169,68
170,68
171,68
172,68
173,68
174,68
175,68
176,68
177,68
178,68
179,150
180,150
181,150
182,150
183,150
184,150
185,127
186,127
187,135
188,135
189,135
190,137
191,137
192,137
193,137
194,137
195,137
196,145
197,145
198,145
199,48
200,48
201,48
202,48
203,48
204,48
205,39
206,39
207,69
208,69
209,69
210,69
211,69
212,69
213,69
214,69
215,69
216,69
217,69
218,69
219,69
220,100
221,100
222,95
223,72
224,72
225,72
226,72
227,72
228,72
229,72
230,72
231,72
232,72
233,72
234,72
235,72
236,72
237,72
238,72
239,72
240,72
241,72
242,72
243,72
244,72
245,72
246,96
247,93
248,39
249,39
250,39
251,81
252,34
253,34
254,34
255,34
256,34
257,34
258,34
259,34
260,34
261,34
